"701",25.0,25.0,54.0,0.9
"801S",20.0,31.0,55.0,0.9
"55816",30.0,33.0,51.0,0.9
"56138",27.0,31.0,59.0,0.9
"56151",27.0,31.0,59.0,0.9
"803",20.0,30.5,54.5,0.9
"900",22.0,28.5,59.0,0.9
"912D",26.5,33.0,59.0,0.9
"912N",26.5,33.0,59.0,0.9
"56499",28.0,29.0,39.5,0.9
"56143",27.0,31.0,59.0,0.9
"56145",29.0,31.0,59.0,0.9
"56254BIG",30.0,31.0,50.5,0.9
"56248",27.0,31.0,59.0,0.9
"720541",22.0,28.0,52.0,0.9
"452S",20.5,31.0,55.0,0.9
"312C",26.5,33.0,59.0,0.9
"450S",20.5,31.0,55.0,0.9
"453S",20.5,31.0,55.0,0.9
"451S",20.5,31.0,55.0,0.9
"15.37.01.00",23.0,38.0,56.0,5.0
"15.37.15.00",23.0,38.0,56.0,5.0
"C-341TP",12.5,18.0,25.0,0.9
"56.09.03.00",2.0,12.0,15.0,0.9
"619991",23.0,36.0,45.0,1.0
"ME04031",7.1,30.4,32.5,0.9
"320144",6.0,18.0,22.0,0.9
"750119",17.0,17.0,47.0,0.9
"320151",4.0,11.0,11.0,0.9
"810914",6.0,16.0,30.0,0.9
"140502",23.5,33.0,49.0,0.9
"28583",35.0,37.0,44.0,0.9
"28590",35.0,37.0,44.0,0.9
"28606",35.0,37.0,44.0,0.9
"50605",8.0,28.0,60.5,0.9
"50322",7.0,29.0,49.0,0.9
"50353",5.0,32.0,36.0,0.9
"40314",15.0,27.0,42.0,0.9
"40901",5.0,25.5,60.0,0.9
"40888",5.0,25.5,60.0,0.9
"40895",5.0,25.5,60.0,0.9
"45081",6.5,19.0,33.0,0.9
"45777",14.0,24.0,35.0,0.9
"45807",13.0,13.0,19.0,0.9
"46934",12.0,25.0,27.0,0.9
"46965",12.0,25.0,27.0,0.9
"49171",5.3,18.5,41.8,0.9
"49188",5.5,18.5,42.0,0.9
"506430",14.0,28.0,28.0,0.9
"50216",8.1,24.0,37.0,0.9
"51060",12.0,32.0,49.0,0.9
"51107",10.0,26.5,47.5,0.9
"50506",13.5,21.5,25.5,0.9
"50513",13.5,21.5,25.5,0.9
"50247",11.0,28.0,40.0,0.9
"51381",9.3,19.5,28.0,0.9
"51299",9.3,19.5,28.0,0.9
"440150",13.5,17.5,37.0,0.9
"52333",13.5,17.5,41.0,0.9
"52326",13.5,17.5,41.0,0.9
"53590",22.0,22.0,25.0,0.9
"53323",21.0,23.0,32.5,0.9
"53606",12.0,22.0,30.0,0.9
"53613",9.5,24.0,35.0,0.9
"54108",15.5,16.0,38.0,0.9
"54368",4.5,31.0,38.0,0.9
"56539",5.0,28.0,50.0,0.9
"271849",13.0,38.0,49.5,0.9
"CW70251",18.0,26.0,31.0,0.9
"TH616",7.0,24.3,34.0,0.9
"TF782",4.5,22.5,24.0,0.9
"TF488",2.0,21.0,21.0,0.9
"50538",4.5,19.0,21.0,0.9
"50667",3.8,23.0,50.5,0.9
"56980",15.0,22.5,27.0,0.9
"28804",15.0,36.0,49.0,0.9
"40406",13.5,18.5,29.0,0.9
"42936",9.5,22.0,43.5,0.9
"45340",11.0,19.0,36.5,0.9
"45562",11.5,25.0,41.0,0.9
"45333",14.0,36.5,50.0,0.9
"46507",15.0,18.0,29.5,0.9
"46842",9.5,15.5,27.5,0.9
"46798",10.0,32.0,39.5,0.9
"50582",13.5,27.0,54.0,0.9
"50902",10.2,34.5,46.7,0.9
"44677",6.5,25.0,42.5,0.9
"562320",9.5,22.0,43.5,0.9
"54474",10.5,16.0,25.0,0.9
"44790",3.0,15.5,23.0,0.9
"56508",13.0,23.5,23.5,0.9
"56515",14.5,17.0,27.5,0.9
"56522",14.5,17.0,27.5,0.9
"56485",9.0,30.5,34.0,0.9
"44296",14.0,23.5,35.0,0.9
"56386",8.2,18.0,24.0,0.9
"56799",2.5,17.5,29.5,0.9
"56782",2.5,17.5,29.5,0.9
"53927",2.5,17.5,29.5,0.9
"56263",13.5,18.3,33.0,0.9
"44576",4.0,23.0,30.0,0.9
"42806",7.2,27.0,29.0,0.9
"270804",13.0,38.0,49.5,0.9
"CW70257",12.0,38.0,47.5,0.9
"MK00620",29.0,30.0,35.5,0.9
"MK08770",29.0,30.0,45.5,0.9
"MK08800",29.0,30.0,52.5,0.9
"MK02242",26.0,29.5,30.0,0.9
"ME03980",10.4,20.8,41.8,0.9
"MK05328",11.0,13.5,23.5,0.9
"ME09777",10.5,14.7,60.5,0.9
"MK08862",29.0,30.0,44.5,0.9
"ME05243",19.5,20.0,21.5,0.9
"ME05342",6.8,20.5,20.5,0.9
"MK07223",15.0,27.5,33.5,0.9
"MK08558",10.0,22.5,28.0,0.9
"MK00996",10.0,22.5,28.0,0.9
"40420",12.0,19.0,27.5,0.9
"40437",12.0,22.5,27.5,0.9
"44276",8.0,20.5,24.0,0.9
"54122",8.0,12.0,17.0,0.9
"54139",7.0,12.0,17.0,0.9
"54153",6.0,15.0,25.0,0.9
"54191",9.5,20.5,27.5,0.9
"56157",24.0,24.0,28.5,0.9
"56041",8.0,23.5,31.0,0.9
"30197",16.0,29.5,31.0,0.9
"41458",16.0,29.5,31.0,0.9
"53408",4.5,27.0,30.0,0.9
"54337",27.5,29.0,49.5,0.9
"54320",16.0,34.0,34.0,0.9
"54313",14.8,27.5,44.3,0.9
"56126",5.0,23.0,31.0,0.9
"56119",5.0,23.0,31.0,0.9
"56096",7.0,20.0,27.0,0.9
"56089",5.0,26.0,40.0,0.9
"43315",13.5,35.5,61.0,0.9
"46477",7.5,31.0,43.0,0.9
"46293",12.0,35.0,60.0,0.9
"46408",13.5,35.5,61.0,0.9
"46385",8.2,31.0,46.0,0.9
"46491",11.8,36.5,61.5,0.9
"46521",13.0,31.0,33.0,0.9
"45746",19.5,20.5,31.0,0.9
"50421",18.0,18.5,35.0,0.9
"53170",12.5,38.0,57.0,0.9
"55686",21.0,36.0,46.0,0.9
"55655",21.0,36.0,45.0,0.9
"55716",20.5,35.5,45.5,0.9
"557300",21.0,35.0,46.0,0.9
"55723",20.0,38.0,48.0,0.9
"56144",29.0,31.0,59.0,0.9
"49850",8.0,9.5,9.5,0.9
"56324",5.0,15.0,25.0,0.9
"CW2824",8.0,12.0,16.0,0.9
"448000",30.0,30.0,58.0,0.9
"53286",15.0,15.0,17.0,0.9
"56164",12.0,16.0,16.0,0.9
"56294",7.0,28.0,36.0,0.9
"54665",11.5,23.0,25.0,0.9
"CW40527",5.5,5.5,16.0,0.9
"CW40559",10.0,30.0,32.0,0.9
"44243",12.0,15.5,15.5,0.9
"51366",7.5,14.5,29.0,0.9
"MK00613",29.0,30.0,35.5,0.9
"MK01733",29.0,30.0,33.0,0.9
"ME14467",21.0,21.5,31.5,0.9
"ME12845",5.0,15.5,40.5,0.9
"ME13392",6.5,17.0,55.0,0.9
"MK01726",29.5,30.0,35.0,0.9
"MK10377",9.5,28.5,43.5,0.9
"50017",1.0,22.5,30.0,0.9
"CW3531",15.7,20.0,20.0,0.9
"CW54419",9.0,20.0,25.0,0.9
"CW54402",10.0,19.0,24.0,0.9
"CW54181",13.0,25.0,30.0,0.9
"44005",10.0,14.0,20.0,0.9
"44007",17.0,18.0,18.0,0.9
"44008",11.0,15.0,22.0,0.9
"44011",5.4,5.4,23.0,0.9
"44012",4.0,22.0,22.0,0.9
"CW2073",15.7,15.7,15.7,0.9
"CW3567",16.5,16.5,16.5,0.9
"CW53818",5.5,20.0,30.0,0.9
"TL002",4.6,23.5,23.5,0.9
"TY278A",8.0,21.0,26.0,0.9
"CW54174",8.0,24.0,24.0,0.9
"44031",8.0,26.5,36.0,0.9
"44504",9.5,12.0,21.5,0.9
"TY875",7.5,7.5,27.5,0.9
"TKF087A",8.5,28.0,40.0,0.9
"TL161B",4.3,19.0,26.0,0.9
"TL496",6.4,22.0,22.0,0.9
"TY635A",6.4,29.0,30.6,0.9
"50324",5.0,15.0,15.0,0.9
"44046",13.0,37.5,61.0,5.0
"44047",13.0,37.5,61.0,5.0
"44049",16.0,35.5,52.0,5.0
"44056",3.0,29.5,29.5,0.9
"44523",30.5,31.0,43.5,0.9
"44035",4.6,12.0,17.0,0.9
"44037",4.6,12.0,17.0,0.9
"44038",4.6,12.0,17.0,0.9
"44039",4.6,12.0,17.0,0.9
"44505",4.5,19.0,21.0,0.9
"44506",4.5,19.0,21.0,0.9
"44543",5.5,26.0,33.0,0.9
"44054",6.5,32.0,41.5,0.9
"TF642",23.0,24.0,33.0,0.9
"51607",4.5,19.0,21.0,0.9
"CW20097",10.0,10.0,21.0,0.9
"CW20113",4.0,29.0,39.0,0.9
"CW20115",4.5,21.0,21.0,0.9
"CW20116",1.0,14.0,58.0,0.9
"CW3644",3.0,9.0,45.0,0.9
"31422",6.2,32.0,58.5,0.9
"TF187",9.0,15.0,18.0,0.9
"31439",12.0,13.0,44.0,0.9
"TF909",2.5,20.0,25.5,0.9
"31446",14.0,14.0,26.0,0.9
"41199",4.0,4.0,31.0,0.9
"41182",4.0,4.0,31.0,0.9
"44610",2.5,22.5,30.0,0.9
"44068",2.7,22.0,22.0,0.9
"44590",4.3,26.5,32.0,0.9
"44065N",12.5,29.0,52.5,0.9
"ME12630",5.3,20.1,20.7,0.9
"CW20142",3.4,21.0,24.0,0.9
"CW20141",6.5,12.0,20.0,0.9
"CW20148",12.0,16.0,16.0,0.9
"44435",23.0,38.0,52.0,0.5
"44978",6.5,20.0,20.0,0.9
"44954",6.5,22.0,22.0,0.9
"45012",4.0,4.0,31.0,0.9
"44080",5.8,23.3,23.3,0.9
"44085",11.0,13.0,55.0,0.9
"45029",14.0,14.0,26.0,0.9
"44398",9.0,22.5,26.5,0.9
"44428",8.0,30.0,34.0,0.9
"44237",13.0,15.5,26.0,0.9
"44305",11.0,24.0,31.5,0.9
"44077",7.5,20.0,26.0,0.9
"44087",3.8,9.0,31.5,0.9
"44060",10.0,16.5,16.5,0.9
"44824",22.0,23.0,25.0,0.9
"44848",22.0,23.0,25.0,0.9
"44092",6.0,20.0,32.0,0.9
"44659",6.0,17.0,27.2,0.9
"44660",4.0,19.7,26.7,0.9
"TK333",22.0,22.0,30.0,0.9
"CW50585",8.0,24.0,28.0,0.9
"TK397",9.7,30.5,30.5,0.9
"44673",7.0,20.7,20.7,0.9
"44648",4.5,19.0,21.0,0.9
"44675",4.5,19.0,21.0,0.9
"44674",4.5,19.0,21.0,0.9
"44652",5.2,21.0,21.0,0.9
"44374",7.0,26.5,33.5,0.9
"46644",13.2,19.2,25.5,0.9
"TK755",18.0,27.0,32.5,0.9
"ME14887",7.0,18.0,21.5,0.9
"44680",7.0,10.8,23.7,0.9
"44685",7.5,9.3,30.0,0.9
"CW20201",13.0,16.0,19.0,0.9
"CW10030",12.0,14.0,19.0,0.9
"CW10027",18.0,19.0,39.0,0.9
"CW10029",11.0,16.5,29.0,0.9
"CW40056",4.0,19.0,28.5,0.9
"CW20192",24.0,24.3,33.0,0.9
"44706",4.2,15.0,16.0,0.9
"442370",7.0,26.0,38.5,0.9
"44236",7.0,22.0,48.5,0.9
"44235",12.0,15.0,41.0,0.9
"44229",12.0,13.3,21.0,0.9
"442280",9.0,17.8,24.8,0.9
"44227",9.0,17.8,24.8,0.9
"44707",6.5,19.6,27.6,0.9
"44613",26.0,33.0,38.0,0.9
"49638",13.0,13.5,21.0,0.9
"49645",5.0,22.5,24.0,0.9
"49652",15.0,15.0,17.0,0.9
"49690",9.5,18.0,18.5,0.9
"49683",9.5,18.0,18.5,0.9
"49706",6.5,22.0,22.0,0.9
"TJ473N",5.0,26.0,31.5,0.9
"TJ537N",13.0,16.5,22.0,0.9
"TK057N",4.0,17.0,21.0,0.9
"MK10063",31.0,38.0,40.5,0.5
"BCTJ673",14.0,27.0,37.5,0.9
"BCTJ675",14.0,27.0,37.5,0.9
"49973",5.0,21.5,30.0,0.9
"440220",6.0,28.0,28.5,0.9
"440460",5.8,17.0,23.0,0.9
"440530",4.5,20.0,25.0,0.9
"BCTJ678",14.0,27.0,37.5,0.9
"TK044",4.5,31.0,41.0,0.9
"CW20205",6.0,20.0,28.5,0.9
"50445",7.0,21.0,41.5,0.9
"TH847",5.5,15.0,21.0,0.9
"BCTJ680",14.0,27.0,37.5,0.9
"44986",6.0,16.0,31.0,0.9
"44720",10.0,32.5,51.5,0.9
"44690",15.0,18.0,22.0,0.9
"447490",4.1,18.8,20.6,0.9
"44744",15.4,36.2,38.0,0.9
"44096",7.0,22.5,22.5,0.9
"442440",8.5,16.3,18.0,0.9
"52029",10.5,16.8,23.8,0.9
"52036",12.5,18.0,26.0,0.9
"52449",5.5,22.3,28.5,0.9
"52227",3.0,28.0,42.0,0.9
"52098",5.2,16.5,23.5,0.9
"52067",6.2,20.7,26.5,0.9
"51961",6.0,10.0,21.0,0.9
"51824",8.0,10.0,28.0,0.9
"51855",25.0,34.0,35.5,0.9
"51848",13.0,16.5,22.0,0.9
"52753",5.5,24.0,24.5,0.9
"44261",9.5,29.0,35.0,0.9
"44265",9.5,29.0,35.0,0.9
"44266",9.5,29.0,35.0,0.9
"44569N",14.0,30.0,61.0,0.9
"51862",6.0,22.0,22.0,0.9
"52074",6.0,16.0,23.5,0.9
"TP069",4.0,20.0,22.0,0.9
"TJ932",16.2,16.2,20.0,0.9
"BCTJ672",14.0,27.0,37.5,0.9
"BCTJ679",14.0,27.0,37.5,0.9
"52722",19.0,19.0,44.0,0.9
"52685",17.0,30.5,31.0,0.9
"52692",16.2,16.2,20.0,0.9
"44270",14.5,15.5,28.0,0.9
"52883",6.5,22.0,22.0,0.9
"52678",6.5,6.5,27.0,0.9
"447160",20.5,20.5,22.5,0.9
"53507",1.5,22.5,30.0,0.9
"53514",16.5,19.0,19.0,0.9
"44285",7.0,20.0,36.0,0.9
"447870",12.0,13.3,21.0,0.9
"59851N",4.5,19.0,21.0,0.9
"CW20259",9.5,24.0,31.0,0.9
"TP538",18.0,19.0,25.0,0.9
"58236",14.0,27.0,33.0,0.9
"58168",18.0,27.0,37.5,0.9
"ME03867",4.0,29.0,39.0,0.9
"CW10527",10.0,32.0,48.5,0.9
"CW10536",15.0,32.0,38.0,0.9
"CW40539",3.0,3.0,13.0,0.9
"44213N",27.5,38.0,50.0,0.9
"44793",4.5,15.5,23.0,0.9
"44538",4.0,31.5,31.5,0.9
"58923N",4.5,19.0,21.0,0.9
"50064",5.0,18.5,31.5,0.9
"TL686",4.5,26.5,32.5,0.9
"TF597",5.0,18.0,23.0,0.9
"TF401",4.5,22.5,23.5,0.9
"TH293",8.5,8.5,26.5,0.9
"TH295",6.5,17.0,25.5,0.9
"49676",5.0,20.0,24.0,0.9
"TH452N",3.5,20.5,20.5,0.9
"TF401N",4.5,22.5,23.5,0.9
"52746",3.5,31.0,31.0,0.9
"44781",5.0,10.0,16.5,0.9
"44743",5.0,20.0,30.0,0.9
"44759",2.5,27.5,30.5,0.9
"CW20258",4.0,24.5,30.5,0.9
"56676",2.0,4.5,19.0,0.9
"44798",4.5,19.0,22.0,0.9
"50810",7.8,11.0,20.5,0.9
"MK04291",6.0,37.0,61.5,0.9
"ME13118",10.0,21.0,26.5,0.9
"MK00910",23.5,23.5,26.5,0.9
"CW5011",5.0,24.5,25.0,0.9
"CW5012",5.0,24.5,25.0,0.9
"CW2825",7.2,16.0,22.0,0.9
"44568",6.0,11.5,15.5,0.9
"CW50543",12.5,24.5,32.5,0.9
"CW5036",24.0,25.0,30.0,0.9
"CW50551",16.0,17.0,20.0,0.9
"44061",3.0,7.5,23.0,0.9
"CW50566",11.0,28.0,36.0,0.9
"44201",5.0,21.0,27.0,0.9
"TJ271",5.5,21.0,30.0,0.9
"TJ618",13.0,16.5,22.0,0.9
"TK991A",19.0,20.5,31.0,0.9
"TK135",15.5,16.0,18.0,0.9
"TF436A",10.0,24.5,41.5,0.9
"44719",19.5,28.5,40.5,1.0
"44267",9.3,18.0,27.2,0.9
"TJ918",11.5,31.0,32.5,0.9
"51879",10.0,27.0,42.0,0.9
"52708",5.5,25.0,31.0,0.9
"53477",5.2,21.0,30.0,0.9
"44286",4.0,16.5,16.5,0.9
"TP535",18.0,19.0,25.0,0.9
"50723",5.0,18.0,26.0,0.9
"TKG063",5.0,18.0,26.0,0.9
"TJ599N",3.0,22.5,30.5,0.9
"44230",6.6,14.0,23.0,0.9
"51817",10.0,12.0,21.0,0.9
"44780",5.0,20.5,20.5,0.9
"44762",2.5,27.5,30.5,0.9
"CW40069",1.0,21.0,30.0,0.9
"44278",32.0,38.0,44.0,0.9
"53484",6.5,22.0,22.0,0.9
"CW20261",4.5,22.5,23.0,0.9
"44279",5.0,17.0,20.0,0.9
"44819",4.8,31.0,31.0,0.9
"44820",4.8,31.0,31.0,0.9
"50819",4.0,7.5,31.0,0.9
"50821",4.0,7.5,31.0,0.9
"44013",9.2,22.0,27.0,0.9
"44014",8.5,12.8,23.0,0.9
"44015",7.3,9.3,33.0,0.9
"TY841",12.4,32.5,38.0,0.9
"51978",9.5,26.0,37.5,0.9
"CW20231",10.5,32.0,47.5,0.9
"CW50615",11.0,34.0,43.5,0.9
"44257",7.5,17.0,26.0,0.9
"44281",4.5,22.5,30.0,0.9
"564470",10.1,30.5,35.0,0.9
"TP536",11.0,24.0,24.0,0.9
"TP537",11.0,24.0,24.0,0.9
"TF842",10.0,16.0,21.0,0.9
"52715",16.0,21.0,22.0,0.9
"53491",12.0,21.0,22.0,0.9
"CW50640",8.5,22.5,24.0,0.9
"56430",10.5,13.8,17.0,0.9
"TP525",15.0,19.0,23.5,0.9
"TP534",18.0,22.0,22.0,0.9
"50668",8.0,32.0,47.0,0.9
"59549",4.5,19.0,21.0,0.9
"CW3632",2.1,9.3,26.0,0.9
"44961",6.5,22.0,22.0,0.9
"TH731N",3.7,17.7,37.0,0.9
"442680",9.0,9.0,13.0,0.9
"44799",32.0,33.0,53.0,0.9
"CW10038",3.0,12.0,12.0,0.9
"CW3320",13.0,20.0,29.0,0.9
"CW3305",13.0,20.0,29.0,0.9
"CW70059",14.0,24.0,29.0,0.9
"CW40053",4.0,18.0,23.0,0.9
"42905",13.0,26.0,32.0,0.9
"44138",13.0,26.0,32.0,0.9
"44145",13.0,26.0,32.0,0.9
"43445",17.0,18.0,20.0,0.9
"43636",17.0,19.0,24.5,0.9
"46101",7.0,21.5,28.0,0.9
"46309",15.0,18.0,32.0,0.9
"46316",16.5,18.0,25.0,0.9
"862174",17.0,17.0,35.0,0.9
"44138_3SZT",13.0,26.0,32.0,0.9
"44138_8SZT",13.0,26.0,32.0,0.9
"CW70249",12.0,15.0,23.0,0.9
"55242",13.0,21.0,35.0,0.9
